ccn,hospital_name,state,previous_status,disposition,issue,next_step,pointer_url,pointer_status,pointer_checked_at,pointer_declared_url,mrf_url,mrf_status,mrf_final_url,identity,identity_basis,header_name,header_location,header_state,date,version,metadata,file_checked_at,pointer_sha256,file_sha256,adjudicated,note
494021,WESTERN STATE HOSPITAL,VA,identity-or-format-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://dbhds.virginia.gov/cms-hpt.txt,206,2026-09-09T10:11:29.483Z,,https://dbhds.virginia.gov/wp-content/uploads/2025/11/546001817_western-state-hospital_standardcharges.csv,206,https://dbhds.virginia.gov/wp-content/uploads/2025/11/546001817_western-state-hospital_standardcharges.csv,mrf-header-name-without-location,,Western State Hospital,Western State Hospital,VA,2025-01-01,2.0.0,date-over-365-days,2026-09-09T10:47:35.130Z,3ee6eff525752eb42931375aa6348c621bc81a3f4ca854f67542fbc982d598fd,d1fb74a222d54d4006927f4f8eee46e470b79947c6b6333e467f368459e3a139,,
494023,DOMINION HOSPITAL,VA,pointer-or-domain-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://www.hcavirginia.com/cms-hpt.txt,200,2026-09-09T10:11:16.698Z,,https://stctrprodsnsvc00455826e6.blob.core.windows.net/pt-final-posting-files/62-1113733_RETREAT-DOCTORS-HOSPITAL_standardcharges.json?si=dpx-pt-json-access-policy&spr=https&sv=2026-02-06&sr=c&sig=ks%2BgfAjyEHlZmeP2PYJ%2f9NpMuCoRStjTb2bhIy9Y6LM%3D,206,https://stctrprodsnsvc00455826e6.blob.core.windows.net/pt-final-posting-files/62-1113733_RETREAT-DOCTORS-HOSPITAL_standardcharges.json?si=dpx-pt-json-access-policy&spr=https&sv=2026-02-06&sr=c&sig=ks%2BgfAjyEHlZmeP2PYJ%2f9NpMuCoRStjTb2bhIy9Y6LM%3D,mrf-header-does-not-match-unresolved-roster,,RETREAT DOCTORS HOSPITAL,RETREAT DOCTORS HOSPITAL,VA,2026-03-01,3.0.0,date-within-365-days-version-3,2026-09-09T10:11:46.638Z,2c86c37e9102b7a1cef5b731a1a07cf5355bdc3e1caf161d9deec80ff0e58ea7,53ad91f90645a2699f210163e841b7e1ecad67f89c51499ad39d7e0595d42379,,
494029,SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE,VA,identity-or-format-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://dbhds.virginia.gov/cms-hpt.txt,206,2026-09-09T10:11:29.483Z,,https://dbhds.virginia.gov/wp-content/uploads/2025/11/546001769_southwestern-virginia-mental-health-institute_standardcharges.csv,206,https://dbhds.virginia.gov/wp-content/uploads/2025/11/546001769_southwestern-virginia-mental-health-institute_standardcharges.csv,mrf-header-name-without-location,,Southwestern Virginia Mental Health Institute,Southwestern Virginia Mental Health Institute,VA,2025-01-01,2.0.0,date-over-365-days,2026-09-09T10:11:46.761Z,3ee6eff525752eb42931375aa6348c621bc81a3f4ca854f67542fbc982d598fd,f6145e1222efc28b595719451a62a766513a5aa055316a23740dd8f3ad73dc4c,,
494033,CATAWBA HOSPITAL,VA,publisher-date-review,publisher-issue,declared-update-date-over-365-days,"Publisher inquiry with the recorded file URL, declared date and response hash; recheck after their update window",https://dbhds.virginia.gov/cms-hpt.txt,206,2026-09-09T10:11:29.483Z,,https://dbhds.virginia.gov/wp-content/uploads/2025/11/546001711_catawba-hospital_standardcharges.csv,206,https://dbhds.virginia.gov/wp-content/uploads/2025/11/546001711_catawba-hospital_standardcharges.csv,corroborated,file-name-and-address,Catawba Hospital,Catawba Hospital,VA,2025-01-01,2.0.0,date-over-365-days,2026-09-09T10:11:46.863Z,3ee6eff525752eb42931375aa6348c621bc81a3f4ca854f67542fbc982d598fd,00b051a3f905b2d494088b32590564ba62f3b58d280059b8fb9155f02f97939e,,Same declared date 2025-01-01 observed again after the earlier check (2026-09-09T02:26:36.255Z).
500007,ISLAND HOSPITAL,WA,file-access-review,publisher-issue,pointer-declared-file-404,Publisher inquiry to restore or replace the declared file; recheck after their update window,https://islandhospital.org/cms-hpt.txt,200,2026-09-09T10:11:44.623Z,,https://mrfs.hyvehealthcare.com/IslandHealthSystem/910729255_island-health_standardcharges.csv,404,,,,,,,,,,2026-09-09T10:11:44.808Z,d586019ea0ecf13d0a2b01d33dbb5c3b7db4425d2b0d1ea1797ed43eebcd1fe4,,,The official pointer declares this file URL and it returns 404 on repeated checks; reproducible broken link.
500030,PEACEHEALTH ST JOSEPH MEDICAL CENTER,WA,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://www.peacehealth.org/cms-hpt.txt,403,2026-09-09T11:38:32.774Z,,,,,,,,,,,,,,,,,
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA,file-access-review,publisher-issue,pointer-declared-file-404,Publisher inquiry to restore or replace the declared file; recheck after their update window,https://static1.squarespace.com/static/5e90f5d75542933b842d0964/t/681d2dd1e71fc254c48f7fa0/1746742737725/cms-hpt.txt,206,2026-09-09T10:11:44.813Z,,http://machine-readable-files.com/harbor-regional-health/910568304_Harbor-Regional-Health_standardcharges.csv,404,https://hospitalpricetransparencyfiles.com/grays-harbor-community-hospital/910568304_Grays-Harbor-Community-Hospital_standardcharges.csv,corroborated,file-name-and-address,Grays Harbor Community Hospital,Harbor Regional Health,WA,2025-11-21,3.0.0,date-within-365-days-version-3,2026-09-09T10:47:50.571Z,a0b277e01dc9421fe3d63e12b934591f5614bcd6dae84e9890db2af0189f8946,c216eac4fd35f0c7b0c1196a07968590eaaf1344a8452d6c4a73064b94f0e51f,,The official pointer declares this file URL and it returns 404 on repeated checks; reproducible broken link.
500041,PEACEHEALTH ST JOHN MEDICAL CENTER,WA,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://www.peacehealth.org/cms-hpt.txt,403,2026-09-09T11:38:32.774Z,,,,,,,,,,,,,,,,,
500044,DEACONESS MEDICAL CENTER,WA,identity-or-format-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://www.multicare.org/cms-hpt.txt,206,2026-09-09T10:11:45.469Z,,https://sthpiprd.blob.core.windows.net/machine-readable-files/8063/911352172-1356528269_multicare-deaconess-hospital_standardcharges.csv,206,https://sthpiprd.blob.core.windows.net/machine-readable-files/8063/911352172-1356528269_multicare-deaconess-hospital_standardcharges.csv,mrf-header-does-not-match-unresolved-roster,,MultiCare Deaconess Hospital,MultiCare Deaconess Hospital|MultiCare Deaconess North Emergency Center,WA,2026-08-27,3.0.0,date-within-365-days-version-3,2026-09-09T10:11:46.697Z,7981ae2ab16b08e52b2e8eb1120a3176f1d751b3d780b2499318b00a55b7273e,66b79dfc5b03760d2d8208e1c88bb660f794a265bcd0d34114cce35818272bda,,
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTE,WA,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://www.peacehealth.org/cms-hpt.txt,403,2026-09-09T11:38:32.774Z,,,,,,,,,,,,,,,,,
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,WA,pointer-or-domain-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://www.providence.org/cms-hpt.txt,206,2026-09-09T10:11:47.058Z,,https://pricetransparency.providence.org/wamt/live/364640211_providence-sacred-hrt-med-center-and-childs-hosp_standardcharges.json,206,https://pricetransparency.providencemedia.org/wamt/live/364640211_providence-sacred-hrt-med-center-and-childs-hosp_standardcharges.json,mrf-header-does-not-match-unresolved-roster,,Providence Health And Services - Washington,Providence Sacred Heart Medical Center and Children's Hospital,WA,2026-04-01,3.0.0,date-within-365-days-version-3,2026-09-09T10:11:47.208Z,b8eac725ab54836f3bfaa189bf44ac848c2dc87f23a56133a3454bdf6bd2a5d5,fbdcd5c019563bb23ac8c33aa29e28f032ca9a7a4462ba6776d0a780363abb17,,
501312,PROSSER MEMORIAL HOSPITAL,WA,publisher-date-review,publisher-issue,declared-update-date-over-365-days,"Publisher inquiry with the recorded file URL, declared date and response hash; recheck after their update window",https://www.prosserhealth.org/cms-hpt.txt,206,2026-09-09T10:11:46.544Z,,https://res.cloudinary.com/dpmykpsih/raw/upload/prosser-health-site-416/media/r/98285db682424129bd554acc0db84c2a/91-6013490_prosser-memorial-health-hospital_standardcharges.csv,206,https://res.cloudinary.com/dpmykpsih/raw/upload/prosser-health-site-416/media/r/98285db682424129bd554acc0db84c2a/91-6013490_prosser-memorial-health-hospital_standardcharges.csv,corroborated,file-name-and-address,Prosser Memorial Health Hospital,Prosser Memorial Health Hospital|Benton City Clinic RHC|Grandview Clinic RHC|Prosser Clinic RHC|Prosser Specialty Clinic|Benton City Dermatology Clinic,WA,2025-01-01,2.0.0,date-over-365-days,2026-09-09T10:11:47.292Z,c76b259798faf98e08c089dc281ad21f4751f91495d4791f5ddac24e4b5dfefe,2452807d959defcc170f6dddf21e7aa83267ce7056266282eb89e6114c8121c9,,Same declared date 2025-01-01 observed again after the earlier check (2026-09-09T01:51:14.084Z).
501316,KLICKITAT VALLEY HOSPITAL,WA,identity-or-format-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://kvhealth.net/cms-hpt.txt,206,2026-09-09T10:11:47.055Z,,https://klickitat.pt.panaceainc.com/MRFDownload/klickitat/klickitat,200,https://mrf.panaceainc.com/Download.aspx?org=klickitat&loc=klickitat&ref=,corroborated,file-name-and-address,Klickitat Valley Hospital,Klickitat Valley Hospital,WA,2026-03-31,3.0.0,date-within-365-days-version-3,2026-09-09T10:12:01.481Z,b65ce5737fa7ac0004f7bd52ca3bf8b50d26eb4a9e6aacbc73c3820e9d028e8d,44f894a12c881cc9280f7fe173d1fdcd616f56088bfd86179c0acbcc503f51a8,,
501329,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,WA,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://www.peacehealth.org/cms-hpt.txt,403,2026-09-09T11:38:32.774Z,,,,,,,,,,,,,,,,,
501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,WA,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://www.peacehealth.org/cms-hpt.txt,403,2026-09-09T11:38:32.774Z,,,,,,,,,,,,,,,,,
504002,BHC FAIRFAX HOSPITAL,WA,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://fairfaxhospital.com/cms-hpt.txt,"curl: (28) Operation timed out after 11321 milliseconds with 0 bytes received
",2026-09-09T11:39:57.082Z,,,,,,,,,,,,,,,,,
510002,"CAMC GREENBRIER VALLEY MEDICAL CENTER, INC",WV,file-access-review,publisher-issue,pointer-declared-file-404,Publisher inquiry to restore or replace the declared file; recheck after their update window,https://www.camc.org/cms-hpt.txt,206,2026-09-09T10:11:58.073Z,,https://app.box.com/public/static/aidlfax3cyzn902r713m3ofochu48bev.csv,404,https://public.boxcloud.com/d/1/b1!xNqCm0aHBQfPC5RIm2_BhthvTjVnT11J3ExU2vevMWdIvufpJO4Zkw1eWCDZsMR8uFwVYh-zdvglnSfSbWNOkvA2JWmisAOXyXviRfeG4VKbABeew-jZDmY3uIaaFfuYg8oteWl72KYO71hV9zLgJ_38NHmJwA7Xs7akgmfOlXkIm_2WSvK_MaU2fttiR2ESe7Ds4h4JWtes3aopEaSTzTfBLbVzAHXLw_F3svHwnmVK5tpl79mkxRaz7wS72tAKVlQXArMX7svU7Q2YsjSMfZD253PWxS-QDoN6xaq2PjYXTMtL4ZG7Yh04cZev52xk8T9u9IaEHSf6WrIelhYJ748OkFgEBTfw_mk1nUNYGm47s1DWGwbyDjIQMbGR1wHCCTbh-XNuhtkXy3jh2TIXNm2ZblUAZDhxhvMoHUbQo7dQp00g22Miye_tbSBKdBCtp5T2ImYiQHCVzseRIcijt8Vq5tUL7kI-Sy4ZYc8CiE1_wxjpLYAAgMOQXDJaIVZC8xoJ7Fv1lU_8SCoTvo_LissP9v9CYYIfCSVjdCBk4KRswLhUZeCJXXEWVvTr4OjSAl7q2OvHAjt9HAfbEbVrpJuCJYpNWk2-1oBZEioGnaCkB-TumbBMM0HVNmNgI6k3s6I1lHCX4usvrh1WFTQ7axN-ZE6obdDNv7lDyBqhyXt4bIQyr6mSrsZJozBm8F0LMjmIg5EgHegruKXhTasCYIHBuxixdbPMkOqEKmRAkmdbpZ0hcd_5fHUy2CQaHTF5a-ytAlswVL6N-Zn7QnxQsebu_tMIWjUvICmd7ri0rCIAnajj68Y42W5i5bSZeRxIj3WhDwvLtTQjNtwzPttRPYmEg6SVdraaonaWvK3ReZE2JaBgwN_wTvyIekRx9DWpolmWPxly37593AwnGl16qHWC8wXtqffF0J_9Ol8PE1wn9P50kBDl-3gpLp0pzSsMlAPrUNmsOsZx6A2JwS491XwXQOfY2fsSOnhFEag49Du1OqzLhvYqvie7FMlBSbkCJvlNNOjfzL69JOYkXe5D6_BKguAq9KPbNH5fwXa42Vf-dfZYje87FY2FpEEcDYuL6-LAOy56DIJBmFir6KSym5cvZ-Q8WfAh_Kryf_Iq0sSSDSg7PGkFZb6M6zMRDZsS31ndKkIIIIKQsa6il9dWEzSgmTO6BDtOEkqPATnMXFJ2nWXo01WIMlPoHqhAsl3hazPjtlywL9BrLh_3V27T-7ZEx5X42HVnOvWPt_yfZzsVNW4IK5MqzBpKs_DtlZ0F9zWnQB2q0rVBArfn_nxcnf45YSGrFIddKVPAITZWSjQFyO12ivHNSUpzdjuAVA2H0yprsOwHTGiXg8Kv5ZjGXikPKplSZdPmerNF4CpebHpXsuMDlB_8-XSsNEqJCvlmmxtngQHa6jlC8bDWWNrlaoTLwIfncOBgtkEgxk5BfA8DaxCRm09QeCaN2Ep9vRRpKPsUpUmzKr4Ok3oqAK124qT8e5P2diNrU-NDanorWWmmhm7iwzydK1f47qrHFiqKE6fPUISDixTRsWgYwEE9kDxIy5DNhmXZw4LMJPoui3_1TzVkZh7GGQsSG9N2vY9R00ZRpYwAbNYcgKb7dca2331AQZhU7XcgT0-1-Tw./download,corroborated,file-name-and-address,Greenbrier Valley Medical Center,Greenbrier Valley Medical Center,WV,2026-07-15,3.0.0,date-within-365-days-version-3,2026-09-09T10:47:54.251Z,656577bf66c3065222ccbd554364230331ab8fdee18d3db86da51cfefeb4adc4,5b383e0448606bcb19d16161e8319e10f6fa47a1cb1ef7344ccbbe90cb70ffb5,,The official pointer declares this file URL and it returns 404 on repeated checks; reproducible broken link.
510030,DAVIS MEDICAL CENTER,WV,file-access-review,publisher-issue,pointer-declared-file-404,Publisher inquiry to restore or replace the declared file; recheck after their update window,https://davishealthsystem.org/cms-hpt.txt,206,2026-09-09T10:11:58.368Z,,https://sthpiprd.blob.core.windows.net/machine-readable-files/8555/550375433_davis-memorial-hospital_standardcharges.csv,404,https://sthpiprd.blob.core.windows.net/machine-readable-files/8555/550375433_davis-medical-center_standardcharges.csv,corroborated,file-name-and-address,Davis Medical Center,Davis Medical Center|Davis Medical Center|Davis Medical Center|Davis Medical Center,WV,2026-07-30,3.0.0,date-within-365-days-version-3,2026-09-09T10:48:43.406Z,7f7926ab6452c61e8214d4c86ad7f9d2ab52680a2b81aa43818c6b75637c0117,22629a37dac5c748df05b8703a29699fabd8bd0ec0eae4fca2504ac435464d14,,The official pointer declares this file URL and it returns 404 on repeated checks; reproducible broken link.
510048,LOGAN REGIONAL MEDICAL CENTER,WV,pointer-or-domain-review,unresolved,file-belongs-to-other-facility,Adjudicate facility identity: locate this facility's own pointer/file; do not reuse the shared-provider finding,https://logan.org/cms-hpt.txt,200,2026-09-09T10:08:39.028Z,,https://HospitalPriceDisclosure.com/Download.aspx?pi=nlnNge8MhLiec440RvxqVQ*-*,206,https://cleverleypteusstatic.blob.core.windows.net/readable/237293874_logan-health-medical-center_standardcharges.json,other-facility,,Logan Health Medical Center,Logan Health Medical Center,MT,2026-04-01,3.0.0,date-within-365-days-version-3,2026-09-09T10:08:40.109Z,e45689a5aea0c03953cc95a6e4753468f4a5c897cb61db0692c279978ae782c3,86a071bd8d035f0f74a880b86f7851d9454b704de0f6659ccf9f97c98cbce18b,,
510086,WELCH COMMUNITY HOSPITAL,WV,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://wvumedicine.org/cms-hpt.txt,200,2026-09-09T10:09:44.912Z,,,,,,,,,,,,,,e7ae43d4a2ed358f6bb3eedc8d26aa969e276f0b827f40684d8daba197aecbc2,,,
510091,CAMC CHARLESTON SURGICAL HOSPITAL,WV,pointer-or-domain-review,publisher-issue,pointer-declared-file-404,Publisher inquiry to restore or replace the declared file; recheck after their update window,https://www.camc.org/cms-hpt.txt,206,2026-09-09T10:11:58.073Z,,https://www.camc.org/sites/default/files/CSH/550526191_Charleston-Surgical-Hospital%2C-LLC_standardcharges.csv,404,,,,,,,,,,2026-09-09T10:11:59.533Z,656577bf66c3065222ccbd554364230331ab8fdee18d3db86da51cfefeb4adc4,,,The official pointer declares this file URL and it returns 404 on repeated checks; reproducible broken link.
511306,ROANE GENERAL HOSPITAL,WV,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://roanegeneralhospital.com/cms-hpt.txt,"curl: (28) Connection timed out after 8003 milliseconds
",2026-09-09T11:40:06.824Z,,,,,,,,,,,,,,,,,
514009,MILDRED MITCHELL-BATEMAN HOSPITAL,WV,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://batemanhospital.org/cms-hpt.txt,"curl: (35) schannel: failed to receive handshake, SSL/TLS connection failed
",2026-09-09T11:40:02.349Z,,,,,,,,,,,,,,,,,
514012,"WILLIAM R SHARPE, JR HOSPITAL",WV,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://dhhr.wv.gov/cms-hpt.txt,404,2026-09-09T11:39:47.674Z,,,,,,,,,,,,,,,,,
520002,"ASPIRUS STEVENS POINT HOSPITAL & CLINICS, INC.",WI,publisher-date-review,publisher-issue,declared-update-date-over-365-days,"Publisher inquiry with the recorded file URL, declared date and response hash; recheck after their update window",https://www.aspirus.org/cms-hpt.txt,200,2026-09-09T10:07:43.519Z,,https://www.aspirus.org/Uploads/Public/Documents/PriceEstimate/TransparencyFY26/390808443_aspirus-stevens-point-hospital_standardcharges.json,206,https://www.aspirus.org/Uploads/Public/Documents/PriceEstimate/TransparencyFY26/390808443_aspirus-stevens-point-hospital_standardcharges.json,corroborated,file-name-and-address,Aspirus Stevens Point Hospital,Aspirus Stevens Point Hospital,WI,2025-07-01,2.2.0,date-over-365-days,2026-09-09T10:12:01.254Z,26a95ee79434fbf692ebb03527aca944f9d0e63fde0b0254a07e7d8afc5ecc63,873276bd2035a960b5a2c008652f38e33bc729c791c8dc36b2dde19642c182b1,,Same declared date 2025-07-01 observed again after the earlier check (2026-09-09T02:25:05.583Z).
520019,ASPIRUS RHINELANDER HOSPITAL,WI,publisher-date-review,publisher-issue,declared-update-date-over-365-days,"Publisher inquiry with the recorded file URL, declared date and response hash; recheck after their update window",https://www.aspirus.org/cms-hpt.txt,200,2026-09-09T10:07:43.519Z,,https://www.aspirus.org/Uploads/Public/Documents/PriceEstimate/TransparencyFY26/391390638_aspirus-rhinelander-hospital_standardcharges.json,206,https://www.aspirus.org/Uploads/Public/Documents/PriceEstimate/TransparencyFY26/391390638_aspirus-rhinelander-hospital_standardcharges.json,corroborated,file-name-and-address,Aspirus Rhinelander Hospital,Aspirus Rhinelander Hospital,WI,2025-07-01,2.2.0,date-over-365-days,2026-09-09T10:12:15.167Z,26a95ee79434fbf692ebb03527aca944f9d0e63fde0b0254a07e7d8afc5ecc63,052f88d11322de82891e00ac556138c7687b6519b27f389c6f4340df0404cb01,,Same declared date 2025-07-01 observed again after the earlier check (2026-09-09T02:25:17.621Z).
